OID_,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,numerical_direction,numerical_frequency,numerical_experience,numerical_quality,pressure_index,biodiversity_subindex,surf_subindex,social_subindex,climate_index,response_index,added_indices,sci_w_climate,sci_wo_climate,difference
283,282,Sul,Santa Catarina North,Meia Praia,-27.104825000000002,-48.609009000000000,3,3,Right and left,Sand-bar,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,0.750452594100000,0.599508575300000,0.595744742400000,0.147501087100000,0.279676932500000,0.291314506200000,2.664198437600000,0.622739953900000,0.659768090100000,-0.037028136200000
284,283,Sul,Santa Catarina North,Itapema,-27.095541000000001,-48.609738000000000,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,0.750937336500000,0.576129551000000,0.624113769300000,0.147501087100000,0.265160265300000,0.288198814700000,2.652040823900000,0.618576951800000,0.660779434100000,-0.042202482300000
285,284,Sul,Santa Catarina North,Ponta do Cabeço,-27.093436000000001,-48.601959999999998,4,2,Left,Reef-rocky,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,0.737262448800000,0.577479326000000,0.262411569800000,0.147501087100000,0.271999006200000,0.279474350600000,2.276127788500000,0.489857058600000,0.496690872600000,-0.006833814000000
286,285,Sul,Santa Catarina North,Mocó,-27.080182000000001,-48.588451999999997,4,2,Left,Reef-rocky,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,0.725070195300000,0.561069526100000,0.262411569800000,0.145378268400000,0.278993486400000,0.270388412600000,2.243311458600000,0.478620112600000,0.479623679300000,-0.001003566700000
287,286,Sul,Santa Catarina North,Estaleirinho,-27.049112000000001,-48.586779000000000,3,4,Right and left,Beach-break,Pros or kamikaze only...,2.000000000000000,4.000000000000000,0.000000000000000,3.000000000000000,0.660021197800000,0.508549527500000,0.439716541200000,0.167323840600000,0.203555562100000,0.261837424600000,2.241004093800000,0.477830026300000,0.510975299400000,-0.033145273100000
288,287,Sul,Santa Catarina North,Estaleiro (reef),-27.025050000000000,-48.574064999999997,3.5,2,Left,Reef-rocky,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,0.652812445800000,0.484667888600000,0.230496414600000,0.226177506000000,0.181944147400000,0.253840709400000,2.029939111800000,0.405557294600000,0.429755132100000,-0.024197837500000
289,288,Sul,Santa Catarina North,Balneário Camboriú,-26.987711999999998,-48.629950999999998,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,0.625165813600000,0.441511926200000,0.680851340900000,0.239478015900000,0.210280017000000,0.250608004600000,2.447895118200000,0.548673514200000,0.596788211300000,-0.048114697100000
290,289,Sul,Santa Catarina North,Parcel,-26.976469000000002,-48.623170999999999,4,1,Right and left,Reef-rocky,Pros or kamikaze only...,2.000000000000000,1.000000000000000,0.000000000000000,4.000000000000000,0.585508121000000,0.434683207900000,0.617021512600000,0.239478015900000,0.208627359200000,0.249315169300000,2.334633385900000,0.509890506600000,0.548940562700000,-0.039050056100000
291,290,Sul,Santa Catarina North,Praia dos Amores,-26.957191000000002,-48.629221999999999,3,2,Right and left,Beach-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000,0.463022168700000,0.403771204700000,0.439716541200000,0.265716853900000,0.224809129800000,0.004473587000000,1.801509485300000,0.327338572900000,0.313449095500000,0.013889477400000
292,291,Sul,Santa Catarina North,Praia Brava,-26.941659999999999,-48.628234999999997,3,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000,0.414032377600000,0.387907303800000,0.439716541200000,0.728138510400000,0.248114966300000,0.002602237800000,2.220511937100000,0.470813115500000,0.483087206700000,-0.012274091200000
293,292,Sul,Santa Catarina North,Morcego,-26.931052000000001,-48.625214999999997,3.5,NA,Left,Point-break,Pros or kamikaze only...,1.000000000000000,1.000000000000000,0.000000000000000,3.500000000000000,0.401466405800000,0.382894099000000,0.287233986100000,0.728138510400000,0.256481108500000,0.000740176100000,2.056954285900000,0.414807812700000,0.409382185000000,0.005425627700000
294,293,Sul,Santa Catarina North,Atalaia,-26.915163000000000,-48.639361000000001,3.5,2,Left,breakwater/jetty,All surfers,1.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000,0.421984005000000,0.354755985500000,0.528368785800000,0.693492005900000,0.255674955600000,0.000575267300000,2.254851005100000,0.482571476500000,0.494567598800000,-0.011996122300000
295,294,Sul,Santa Catarina North,Pracinha,-26.901883999999999,-48.641613999999997,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,0.434984460400000,0.357539391200000,0.797872612300000,0.668269006500000,0.289513964700000,0.000575267300000,2.548754702400000,0.583209786300000,0.606059284100000,-0.022849497800000
296,295,Sul,Santa Catarina North,Navegantes,-26.897577999999999,-48.638705999999999,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,0.442011002900000,0.363880088800000,0.797872612300000,0.652099206500000,0.281409612600000,0.000575267300000,2.537847790400000,0.579475048700000,0.604857805600000,-0.025382756900000
297,296,Sul,Santa Catarina North,Garrincha,-26.858702999999998,-48.634619000000001,3,2,Right and left,Sand-bar,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000,0.458313954100000,0.358509808900000,0.411347514300000,0.541690048000000,0.255198010800000,0.000405115100000,2.025464451200000,0.404025084300000,0.396432330000000,0.007592754300000
298,297,Sul,Santa Catarina North,Gravatá (1 e 2),-26.831883000000001,-48.621969000000000,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,0.545855381300000,0.386620154100000,0.652482314000000,0.508059382100000,0.260568112800000,0.243874974300000,2.597460318600000,0.599887531200000,0.639349051800000,-0.039461520600000
299,298,Sul,Santa Catarina North,Gravatá,-26.831730000000000,-48.623427999999997,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,0.544487123100000,0.384460819600000,0.652482314000000,0.508059382100000,0.260568112800000,0.243874974300000,2.593932725900000,0.598679615300000,0.637836746300000,-0.039157131000000
300,299,Sul,Santa Catarina North,Quilombo,-26.766992999999999,-48.639414000000002,3.5,2,Left,Beach-break,All surfers,1.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000,0.761653771400000,0.391942450400000,0.500000241100000,0.037587774600000,0.258636259000000,0.366485084600000,2.316305581100000,0.503614711800000,0.519644104200000,-0.016029392400000
301,300,Sul,Santa Catarina North,Quilombo (reef),-26.765743000000001,-48.640143999999999,3.5,2,Right,Point-break,All surfers,1.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000,0.761448125600000,0.391207456000000,0.500000241100000,0.037587774600000,0.258435494400000,0.366429166500000,2.315108258200000,0.503204725300000,0.519216872100000,-0.016012146800000
302,301,Sul,Santa Catarina North,molhe de Piçarras,-26.757026000000000,-48.673434999999998,3,1,Right,Point-break,All surfers,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,0.778016769700000,0.361824399500000,0.439716541200000,0.037587774600000,0.320994294800000,0.366397034800000,2.304536814600000,0.499584858600000,0.487865387200000,0.011719471400000
303,302,Sul,Santa Catarina North,Laje do Jacques,-26.726915999999999,-48.673060000000000,4,2,Right and left,Reef-rocky,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,0.793337527600000,0.387492330300000,0.560283941000000,0.030776275400000,0.328323173700000,0.244532110000000,2.344745358000000,0.513353041400000,0.501961146400000,0.011391895000000
304,303,Sul,Santa Catarina North,Syphodys,-26.701371000000002,-48.680247999999999,3,2,Right and left,Beach-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000,0.793629545100000,0.378981056500000,0.524822657400000,0.044258392700000,0.307791903600000,0.244604351000000,2.294087906300000,0.496006950300000,0.489045826000000,0.006961124300000
305,304,Sul,Santa Catarina North,ilha do grants,-26.696031999999999,-48.674990999999999,3.5,1,Left,Reef-rocky,Pros or kamikaze only...,1.000000000000000,1.000000000000000,0.000000000000000,3.500000000000000,0.798110671000000,0.382572969400000,0.343971557700000,0.044258392700000,0.303297453300000,0.244906360400000,2.117117404500000,0.435408828000000,0.415104047200000,0.020304780800000
306,305,Sul,Santa Catarina North,barra de Itajuba,-26.691344999999998,-48.684164000000003,3,1,Right,Point-break,All surfers,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,0.801932920000000,0.384886424300000,0.468085085900000,0.044258392700000,0.279926897200000,0.245651879400000,2.224741599500000,0.472261433700000,0.471262481000000,0.000998952700000
307,306,Sul,Santa Catarina North,Praia do Sol,-26.679962000000000,-48.688166000000002,2,3,Right and left,Point-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,2.000000000000000,0.808908849500000,0.390289950600000,0.588652485700000,0.035850726200000,0.277095322700000,0.123955894600000,2.224753229300000,0.472265416000000,0.472481384000000,-0.000215968000000
308,307,Sul,Santa Catarina North,Praia do Tabuleiro,-26.643014000000001,-48.682051000000001,3,2,Right and left,Beach-break,Beginners wave,2.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000,0.819473656500000,0.406143609100000,0.468085085900000,0.035850726200000,0.317810190600000,0.002799202700000,2.050162471000000,0.412482163900000,0.380178244800000,0.032303919100000
309,308,Sul,Santa Catarina North,Canoas,-26.639403000000001,-48.682501000000002,2,3,Right and left,Beach-break,Beginners wave,2.000000000000000,3.000000000000000,0.000000000000000,2.000000000000000,0.821291651200000,0.406474405700000,0.347517686000000,0.035850726200000,0.327641171600000,0.004529946000000,1.943305586700000,0.375892300200000,0.330153280500000,0.045739019700000
310,309,Sul,Santa Catarina North,Barrinha,-26.623905000000001,-48.679991000000001,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,0.829678771400000,0.417643332300000,0.769503585400000,0.044998412800000,0.344537420600000,0.010602643300000,2.416964165800000,0.538082157900000,0.525970722300000,0.012111435600000
311,310,Sul,Santa Catarina North,Foz do Itapocu,-26.580708000000001,-48.663769000000002,3,3,Left,breakwater/jetty,All surfers,1.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,0.852587785700000,0.434127604800000,0.354609942800000,0.060557227800000,0.291093266500000,0.047357258200000,2.040333085800000,0.409116392300000,0.387418059600000,0.021698332700000
312,311,Sul,Santa Catarina South,Foz do Itapocu,-26.566918999999999,-48.657525000000000,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,0.871007322200000,0.447311944000000,0.656028442300000,0.052149561300000,0.301691067800000,0.058890949000000,2.387079286600000,0.527848997300000,0.531527403400000,-0.003678406100000
313,312,Sul,Santa Catarina North,Praia do Bispo,-26.469248000000000,-48.607056000000000,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,0.900988522300000,0.487752977000000,0.510638626200000,0.042412748100000,0.401344433900000,0.069558005500000,2.412695313000000,0.536620420100000,0.499787039700000,0.036833380400000
314,313,Sul,Santa Catarina North,Picama,-26.458086999999999,-48.596874000000000,3,3,Right and left,Sand-bar,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000,0.889404855000000,0.466733065800000,0.269503826600000,0.042412748100000,0.394274553200000,0.039292858200000,2.101621906900000,0.430102870000000,0.369458444900000,0.060644425100000
315,314,Sul,Santa Catarina North,"Praia Grande, São Francisco do Sul",-26.235880000000002,-48.502600000000001,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,0.852160527700000,0.348536518000000,0.652482314000000,0.558095226000000,0.356203351300000,0.349222841500000,3.116700778500000,0.777685506400000,0.820951792000000,-0.043266285600000
316,315,Sul,Santa Catarina South,Praia da Saudade,-26.230606000000002,-48.498888000000001,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,0.848185381900000,0.340267734200000,0.712766013900000,0.558095226000000,0.354008807700000,0.337736168600000,3.151059332300000,0.789450539700000,0.836622379400000,-0.047171839700000
317,316,Sul,Santa Catarina South,Sao Francisco do Sul,-26.219557999999999,-48.502107000000002,3,1,Right,Sand-bar,Beginners wave,1.000000000000000,1.000000000000000,0.000000000000000,3.000000000000000,0.833236650500000,0.333745921300000,0.170212714700000,0.527073774200000,0.356617044000000,0.327184563600000,2.548070668300000,0.582975559800000,0.576998439400000,0.005977120400000
318,317,Sul,Santa Catarina South,Píer da Petrobras,-26.217386999999999,-48.500518999999997,3.5,2,Right,Point-break,All surfers,1.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000,0.831583412300000,0.330141176800000,0.471631214200000,0.527073774200000,0.351629252400000,0.322405158800000,2.834463988700000,0.681042171400000,0.701915710800000,-0.020873539400000
319,318,Sul,Santa Catarina North,Sumidouro,-26.169526000000001,-48.552478999999998,3.5,1,Right and left,Beach-break,Experienced surfers,2.000000000000000,1.000000000000000,0.000000000000000,3.500000000000000,0.790729668700000,0.358403138100000,0.471631214200000,0.527073774200000,0.358761153900000,0.268552293200000,2.775151242300000,0.660732339900000,0.673430391200000,-0.012698051300000
320,319,Sul,Santa Catarina North,Praia do Forte,-26.163305999999999,-48.533220000000000,3.5,1,Right,Point-break,All surfers,1.000000000000000,1.000000000000000,1.000000000000000,3.500000000000000,0.786742747900000,0.330606759100000,0.471631214200000,0.527073774200000,0.335814630600000,0.254485098600000,2.706354224600000,0.637174910600000,0.653773939800000,-0.016599029200000
321,320,Sul,Santa Catarina North,Terceira Pedra,-26.067008999999999,-48.607646000000003,3.5,3,Right,Point-break,All surfers,1.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,0.895668527900000,0.517725598900000,0.329787526500000,0.008407666500000,0.244583931300000,0.184056829500000,2.180230080600000,0.457019828900000,0.467331853400000,-0.010312024500000
322,321,Sul,Santa Catarina North,Barra do sai mirim,-26.007832000000001,-48.604061000000002,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,0.899876740000000,0.545493848700000,0.539007170900000,0.025151192300000,0.351628891200000,0.297050611900000,2.658208455000000,0.620688868000000,0.626353794400000,-0.005664926400000
323,322,Sul,Parana,Barrinha,-25.976699000000000,-48.590727000000001,3,2,Right,Beach-break,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000,0.894009664800000,0.557368443000000,0.028369026900000,0.033522955200000,0.437103701400000,0.352667706500000,2.303041497800000,0.499072833200000,0.437447358900000,0.061625474300000
324,323,Sul,Parana,Guaratuba Praia Brava,-25.897758000000000,-48.564290999999997,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,0.837458847400000,0.564230381200000,0.595744742400000,0.568165350100000,0.545794073800000,0.395546498700000,3.506939893600000,0.911310926300000,0.906971265100000,0.004339661200000
325,324,Sul,Parana,Praia Brava Guaratuba,-25.892817000000001,-48.561458999999999,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,0.832000276600000,0.564200896200000,0.684397469200000,0.568165350100000,0.546050486900000,0.381958848100000,3.576773327100000,0.935223244500000,0.936799456300000,-0.001576211800000
326,325,Sul,Parana,Direitas de Guaratuba,-25.890046000000002,-48.560288999999997,4,2,Right,Point-break,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,0.830309005500000,0.564055927500000,0.262411569800000,0.568165350100000,0.540422183200000,0.376864307200000,3.142228343300000,0.786426638300000,0.752919653800000,0.033506984500000
327,326,Sul,Parana,Pico de Matinhos,-25.817817999999999,-48.529701000000003,3.5,3,Right,Point-break,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,0.847358071800000,0.597775400200000,0.173758843000000,0.134365209000000,0.360689202100000,0.217775629000000,2.331722355100000,0.508893713400000,0.482502527700000,0.026391185700000
328,327,Sul,Parana,Ilha do Mel,-25.548327000000000,-48.295383000000001,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,0.909591600100000,0.263525863800000,0.599290870800000,0.072329329900000,0.333972728800000,0.234412814500000,2.413123207900000,0.536766939600000,0.528853237500000,0.007913702100000
329,328,Sul,Parana,Farolete,-25.515314000000000,-48.286113999999998,3.5,4,Left,Point-break,Experienced surfers,1.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,0.968372497300000,0.313315573400000,0.088652726800000,0.072329329900000,0.449160678000000,0.450044424800000,2.341875230200000,0.512370254200000,0.448926755300000,0.063443498900000
330,329,Sudeste,Sao Paolo South,"Guarau, Peruibe SP",-24.369537000000001,-47.011699999999998,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,0.881039811200000,0.520643776900000,0.539007170900000,0.028636077100000,0.446000200800000,0.904153646300000,3.319480683200000,0.847121267400000,0.869388476400000,-0.022267209000000
331,330,Sudeste,Sao Paolo South,Pier de Mongaguá,-24.095718000000002,-46.618552000000001,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,0.827854207800000,0.543198285100000,0.542553299200000,0.019085331300000,0.304752900100000,0.304026852100000,2.541470875600000,0.580715663200000,0.596403606800000,-0.015687943600000
332,332,Sudeste,Sao Paolo South,Tombo,-24.014990000000001,-46.272697000000001,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,0.579266691300000,0.409800745700000,0.882978728500000,0.150655760000000,0.334139955400000,0.249663136900000,2.606505017800000,0.602984611200000,0.611685780700000,-0.008701169500000
333,333,Sudeste,Sao Paulo North,Astúrias,-24.007738000000000,-46.266475000000000,3,2,Right and left,Beach-break,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,0.579049402300000,0.429319809300000,0.822695028600000,0.150655760000000,0.408519001000000,0.249568831300000,2.639807832500000,0.614388139000000,0.594076092000000,0.020312047000000
334,334,Sudeste,Sao Paolo South,Pitangueiras Beach,-24.000935999999999,-46.260767000000001,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,0.582905546800000,0.448472260400000,0.613475384200000,0.150655760000000,0.483034346200000,0.248080206500000,2.526623504100000,0.575631636000000,0.513607832000000,0.062023804000000
335,335,Sudeste,Sao Paulo North,porta do sol,-23.981331999999998,-46.373762999999997,3.5,2,Right and left,Point-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,0.482666525700000,0.532183999900000,0.556737812700000,0.109444043200000,0.652705236900000,0.072991263200000,2.406728881600000,0.534577398600000,0.389468921500000,0.145108477100000
336,336,Sudeste,Sao Paolo South,Itarare,-23.972332999999999,-46.362003999999999,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,0.465773970500000,0.558641973800000,0.709219885500000,0.109444043200000,0.701477837000000,0.064826672500000,2.609384382500000,0.603970561300000,0.455439676900000,0.148530884400000
337,337,Sudeste,Sao Paolo South,Santos,-23.971744000000001,-46.347208999999999,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,0.463364906800000,0.540757603900000,0.822695028600000,0.109444043200000,0.641538606200000,0.185064481100000,2.762864669800000,0.656525179900000,0.546934227400000,0.109590952500000
338,338,Sudeste,Sao Paolo South,"Praia de Pernambuco (Pernambuco Beach, in Guaruja)",-23.963431000000000,-46.184033999999997,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,0.794281161300000,0.506978048100000,0.741135040800000,0.078016729400000,0.697160119600000,0.186239507200000,3.003810606400000,0.739029728300000,0.626384199700000,0.112645528600000
339,339,Sudeste,Sao Paulo North,Bonete,-23.917383000000001,-45.347785999999999,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,0.988670591100000,0.318496331200000,0.329787526500000,0.437920496800000,0.266989580700000,0.583087245300000,2.924951771600000,0.712026938200000,0.776994166000000,-0.064967227800000
340,340,Sudeste,Sao Paulo North,Sao Pedro,-23.908522000000001,-46.166581000000001,4,3,Right and left,Sand-bar,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,4.000000000000000,0.849617566500000,0.615511029300000,0.829787285300000,0.078016729400000,0.822606687700000,0.254770706400000,3.450310004600000,0.891919757200000,0.764021959500000,0.127897797700000
341,341,Sudeste,Sao Paolo South,Praia de Iporanga,-23.902191999999999,-46.152724999999997,3.5,2,Left,Reef-rocky,Pros or kamikaze only...,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,0.849482276000000,0.548844296200000,0.287233986100000,0.078016729400000,0.729742129600000,0.265859058600000,2.759178475900000,0.655262955800000,0.507540415400000,0.147722540400000
342,342,Sudeste,Sao Paolo South,Taguaíba,-23.896726000000001,-46.151353999999998,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,0.849975147800000,0.554857149400000,0.769503585400000,0.078016729400000,0.724795236700000,0.275880457200000,3.253028305900000,0.824366688300000,0.721378317100000,0.102988371200000
343,343,Sudeste,Sao Paolo South,praia branca,-23.863427999999999,-46.130795999999997,3.5,3,Left,Beach-break,All surfers,1.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,0.858305929200000,0.566416446900000,0.528368785800000,0.078016729400000,0.610483885800000,0.323543734600000,2.965135511700000,0.725786627900000,0.646962648500000,0.078823979400000
344,344,Sudeste,Sao Paulo North,Castelhanos,-23.857582000000001,-45.288905999999997,3.5,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,0.975001046400000,0.464668751100000,0.329787526500000,0.437920496800000,0.216870336700000,0.627694798100000,3.051942955600000,0.755511175500000,0.852922736900000,-0.097411561400000
345,345,Sudeste,Sao Paulo North,Enseada - Bertioga,-23.839860000000002,-46.123674000000001,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,0.855931373100000,0.629444638200000,0.680851340900000,0.078016729400000,0.576527736900000,0.364685323100000,3.185457141600000,0.801229014800000,0.755973442300000,0.045255572500000
346,346,Sudeste,Sao Paulo North,Santiago,-23.819897999999998,-45.541420000000002,3.5,2,Right and left,Beach-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,0.908758107700000,0.369220157000000,0.471631214200000,0.110198962200000,0.224227125500000,0.469871043600000,2.553906610200000,0.584973899200000,0.636256904000000,-0.051283004800000
347,347,Sudeste,Sao Paulo North,Guaecá,-23.819123000000001,-45.466200000000001,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,0.855032796700000,0.491861909600000,0.599290870800000,0.219439473800000,0.248335384800000,0.439059097200000,2.853019532900000,0.687395948500000,0.754153468900000,-0.066757520400000
348,348,Sudeste,Sao Paulo North,Riviera de São Lourenço,-23.808668999999998,-46.022072000000001,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,0.848794794600000,0.507126415000000,0.567376197800000,0.000000000000000,0.406138156600000,0.307449761100000,2.636885325100000,0.613387415900000,0.593843877000000,0.019543538900000
349,349,Sudeste,Sao Paulo North,Paúba,-23.802819000000000,-45.553167999999999,4,2,Right and left,Beach-break,Pros or kamikaze only...,2.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,0.909235523100000,0.460941059800000,0.560283941000000,0.110198962200000,0.221103155800000,0.542772644800000,2.804535286700000,0.670794005000000,0.745042569500000,-0.074248564500000
350,350,Sudeste,Sao Paulo North,Itaguaré,-23.796026000000001,-45.991173000000003,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,0.861068456000000,0.517919929500000,0.595744742400000,0.000000000000000,0.403136993900000,0.332098484000000,2.709968605800000,0.638412544600000,0.626461849400000,0.011950695200000
351,351,Sudeste,Sao Paulo North,Maresias,-23.791530000000002,-45.573456000000000,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,0.906268778300000,0.495686716000000,0.741135040800000,0.110198962200000,0.225441312500000,0.539388019500000,3.018118829300000,0.743929140500000,0.834747638100000,-0.090818497600000
352,352,Sudeste,Sao Paulo North,Camburi,-23.778825999999999,-45.649137000000003,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,0.895612006300000,0.498806360500000,0.826241157000000,0.110198962200000,0.302422860200000,0.461511632600000,3.094792978800000,0.770183852100000,0.834615854200000,-0.064432002100000
353,353,Sudeste,Sao Paulo North,Baleia,-23.777600000000000,-45.670217000000001,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,0.893056094500000,0.508615773900000,0.826241157000000,0.110198962200000,0.305644004200000,0.438846143000000,3.082602134800000,0.766009471400000,0.828008619200000,-0.061999147800000
354,354,Sudeste,Sao Paulo North,Guaratuba,-23.772306000000000,-45.922251000000003,3,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000,0.902079679600000,0.542684719900000,0.297872371200000,0.047111956300000,0.435128384400000,0.353639485600000,2.578516597000000,0.593400834600000,0.556392436400000,0.037008398200000
355,355,Sudeste,Sao Paulo North,Juquehy,-23.768065000000000,-45.738143999999998,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,0.901557076300000,0.505544972800000,0.765957457100000,0.073465974800000,0.353138635100000,0.381937344800000,2.981601460900000,0.731424887400000,0.764347566600000,-0.032922679200000
356,356,Sudeste,Sao Paulo North,Massaguaçu,-23.590772999999999,-45.334611000000002,3.5,2,Right and left,Beach-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,0.881975512100000,0.622933089900000,0.301418499600000,0.121299381500000,0.248837212900000,0.338847159400000,2.515310855400000,0.571757966300000,0.609160084700000,-0.037402118400000
357,357,Sudeste,Sao Paulo North,Simão,-23.585149000000001,-45.238287000000000,3.5,3,Right,Beach-break,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,0.890953266000000,0.469480361700000,0.117021271500000,0.165133739300000,0.267387496000000,0.261235921600000,2.171212056100000,0.453931882900000,0.453689699100000,0.000242183800000
358,358,Sudeste,Sao Paulo North,Praia do sape,-23.531963000000001,-45.222301000000002,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,0.912499424700000,0.611017346800000,0.627659897700000,0.121299381500000,0.311919695200000,0.397948866900000,2.982344612800000,0.731679356900000,0.782337030600000,-0.050657673700000
359,359,Sudeste,Sao Paulo North,Lagoinha,-23.521339000000001,-45.205221000000002,3.5,2,Right and left,Beach-break,Beginners wave,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,0.911655947500000,0.624441665400000,0.414893642700000,0.087668715600000,0.321969315500000,0.396989173400000,2.757618460100000,0.654728776200000,0.681686893200000,-0.026958117000000
